id_venta,fecha,id_cliente,id_producto,id_sucursal,cantidad,precio_unitario,descuento,costo_unitario,ingreso,costo,margen
10131,2024-01-15,C0505,P006,S05,18,1110.0,0.0,761.0,19980.0,13698.0,6282.0
8439,2024-01-15,C0424,P002,S01,3,972.0,0.1,689.0,2916.0,2067.0,849.0
12718,2024-01-15,C0633,P028,S04,3,342.0,0.05,222.0,1026.0,666.0,360.0
9350,2024-01-15,C0462,P018,S05,3,1480.0,0.0,1121.0,4440.0,3363.0,1077.0
9349,2024-01-15,C0462,P020,S05,1,2038.77,0.25,2517.0,2038.77,2517.0,-478.23
8440,2024-01-15,C0424,P028,S01,5,360.0,0.0,222.0,1800.0,1110.0,690.0
8441,2024-01-15,C0424,P007,S01,1,1420.0,0.0,850.0,1420.0,850.0,570.0
11857,2024-01-15,C0586,P033,S02,2,7505.0,0.05,4926.0,15010.0,9852.0,5158.0
9086,2024-01-15,C0451,P014,S04,15,2490.0,0.0,1475.0,37350.0,22125.0,15225.0
14528,2024-01-16,C0736,P005,S04,9,954.18,0.25,1178.0,8587.62,10602.0,-2014.38
2860,2024-01-16,C0152,P007,S05,2,1420.0,0.0,850.0,2840.0,1700.0,1140.0
8840,2024-01-16,C0444,P032,S02,8,5415.0,0.05,4253.0,43320.0,34024.0,9296.0
8839,2024-01-16,C0444,P037,S02,18,4310.0,0.0,3280.0,77580.0,59040.0,18540.0
8838,2024-01-16,C0444,P009,S02,24,624.67,0.2,723.0,14992.08,17352.0,-2359.92
10112,2024-01-16,C0504,P016,S05,8,1920.0,0.0,1436.0,15360.0,11488.0,3872.0
4527,2024-01-16,C0237,P031,S05,5,2390.0,0.0,1817.0,11950.0,9085.0,2865.0
4526,2024-01-16,C0237,P010,S05,5,1720.0,0.0,1269.0,8600.0,6345.0,2255.0
8209,2024-01-17,C0414,P031,S01,2,2151.0,0.1,1817.0,4302.0,3634.0,668.0
8208,2024-01-17,C0414,P007,S01,2,1420.0,0.0,850.0,2840.0,1700.0,1140.0
2170,2024-01-17,C0114,P026,S03,21,1251.0,0.1,855.0,26271.0,17955.0,8316.0
2171,2024-01-17,C0114,P024,S03,15,1450.0,0.0,987.0,21750.0,14805.0,6945.0
7149,2024-01-18,C0358,P006,S04,3,1110.0,0.0,761.0,3330.0,2283.0,1047.0
7654,2024-01-18,C0382,P016,S04,13,1920.0,0.0,1436.0,24960.0,18668.0,6292.0
10490,2024-01-18,C0523,P031,S04,1,2151.0,0.1,1817.0,2151.0,1817.0,334.0
7655,2024-01-18,C0382,P008,S04,10,997.5,0.05,682.0,9975.0,6820.0,3155.0
11976,2024-01-18,C0594,P022,S03,5,2060.0,0.0,1410.0,10300.0,7050.0,3250.0
11512,2024-01-18,C0568,P013,S05,17,2160.0,0.0,1355.0,36720.0,23035.0,13685.0
1100,2024-01-18,C0059,P019,S01,3,4075.5,0.05,2704.0,12226.5,8112.0,4114.5
11481,2024-01-18,C0567,P010,S01,2,1720.0,0.0,1269.0,3440.0,2538.0,902.0
7651,2024-01-18,C0382,P022,S04,4,2060.0,0.0,1410.0,8240.0,5640.0,2600.0
11511,2024-01-18,C0568,P015,S05,12,1440.0,0.0,870.0,17280.0,10440.0,6840.0
2114,2024-01-18,C0113,P027,S03,5,750.0,0.0,477.0,3750.0,2385.0,1365.0
10491,2024-01-18,C0523,P004,S04,4,1230.0,0.0,773.0,4920.0,3092.0,1828.0
1101,2024-01-18,C0059,P037,S01,1,4310.0,0.0,3280.0,4310.0,3280.0,1030.0
8437,2024-01-18,C0424,P035,S03,5,4950.0,0.0,3093.0,24750.0,15465.0,9285.0
11513,2024-01-18,C0568,P009,S05,19,702.76,0.1,723.0,13352.44,13737.0,-384.56
11977,2024-01-18,C0594,P037,S03,4,3879.0,0.1,3280.0,15516.0,13120.0,2396.0
8438,2024-01-18,C0424,P015,S03,1,1368.0,0.05,870.0,1368.0,870.0,498.0
7693,2024-01-18,C0384,P033,S02,4,7900.0,0.0,4926.0,31600.0,19704.0,11896.0
7653,2024-01-18,C0382,P035,S04,13,4702.5,0.05,3093.0,61132.5,40209.0,20923.5
7652,2024-01-18,C0382,P012,S04,4,1490.0,0.0,920.0,5960.0,3680.0,2280.0
8436,2024-01-18,C0424,P030,S03,4,1080.0,0.0,781.0,4320.0,3124.0,1196.0
7694,2024-01-18,C0384,P024,S02,2,1305.0,0.1,987.0,2610.0,1974.0,636.0
14139,2024-01-19,C0712,P002,S03,5,1080.0,0.0,689.0,5400.0,3445.0,1955.0
15073,2024-01-19,C0764,P004,S02,4,1230.0,0.0,773.0,4920.0,3092.0,1828.0
9164,2024-01-19,C0453,P024,S05,3,1450.0,0.0,987.0,4350.0,2961.0,1389.0
9165,2024-01-19,C0453,P008,S05,1,1050.0,0.0,682.0,1050.0,682.0,368.0
1771,2024-01-19,C0095,P020,S03,4,2310.61,0.15,2517.0,9242.44,10068.0,-825.56
9166,2024-01-19,C0453,P018,S05,1,1480.0,0.0,1121.0,1480.0,1121.0,359.0
2020,2024-01-19,C0110,P035,S03,3,4950.0,0.0,3093.0,14850.0,9279.0,5571.0
10434,2024-01-19,C0521,P015,S03,1,1440.0,0.0,870.0,1440.0,870.0,570.0
899,2024-01-19,C0048,P002,S03,5,1080.0,0.0,689.0,5400.0,3445.0,1955.0
1770,2024-01-19,C0095,P019,S03,1,4290.0,0.0,2704.0,4290.0,2704.0,1586.0
10433,2024-01-19,C0521,P010,S03,3,1548.0,0.1,1269.0,4644.0,3807.0,837.0
2021,2024-01-19,C0110,P021,S03,5,2370.0,0.0,1673.0,11850.0,8365.0,3485.0
7315,2024-01-20,C0365,P016,S04,1,1920.0,0.0,1436.0,1920.0,1436.0,484.0
1244,2024-01-20,C0068,P022,S03,2,2060.0,0.0,1410.0,4120.0,2820.0,1300.0
1243,2024-01-20,C0068,P009,S03,2,585.63,0.25,723.0,1171.26,1446.0,-274.74
2239,2024-01-20,C0116,P034,S01,16,840.0,0.0,540.0,13440.0,8640.0,4800.0
2240,2024-01-20,C0116,P024,S01,10,1305.0,0.1,987.0,13050.0,9870.0,3180.0
7314,2024-01-20,C0365,P034,S04,1,840.0,0.0,540.0,840.0,540.0,300.0
14722,2024-01-20,C0745,P016,S04,3,1920.0,0.0,1436.0,5760.0,4308.0,1452.0
2515,2024-01-20,C0129,P020,S05,4,2310.61,0.15,2517.0,9242.44,10068.0,-825.56
13010,2024-01-20,C0641,P030,S03,1,1080.0,0.0,781.0,1080.0,781.0,299.0
15410,2024-01-20,C0786,P011,S04,1,410.0,0.0,319.0,410.0,319.0,91.0
2241,2024-01-20,C0116,P030,S01,24,1080.0,0.0,781.0,25920.0,18744.0,7176.0
15409,2024-01-20,C0786,P032,S04,1,5700.0,0.0,4253.0,5700.0,4253.0,1447.0
13011,2024-01-20,C0641,P006,S03,4,999.0,0.1,761.0,3996.0,3044.0,952.0
2516,2024-01-20,C0129,P006,S05,1,1110.0,0.0,761.0,1110.0,761.0,349.0
14723,2024-01-20,C0745,P034,S04,3,840.0,0.0,540.0,2520.0,1620.0,900.0
6812,2024-01-21,C0341,P030,S04,1,1080.0,0.0,781.0,1080.0,781.0,299.0
6811,2024-01-21,C0341,P022,S04,1,1957.0,0.05,1410.0,1957.0,1410.0,547.0
9399,2024-01-21,C0466,P037,S03,1,4310.0,0.0,3280.0,4310.0,3280.0,1030.0
15321,2024-01-21,C0782,P037,S05,3,4310.0,0.0,3280.0,12930.0,9840.0,3090.0
1916,2024-01-21,C0107,P004,S05,1,1230.0,0.0,773.0,1230.0,773.0,457.0
1917,2024-01-21,C0107,P014,S05,5,2490.0,0.0,1475.0,12450.0,7375.0,5075.0
13668,2024-01-21,C0689,P018,S04,4,1406.0,0.05,1121.0,5624.0,4484.0,1140.0
15320,2024-01-21,C0782,P024,S05,4,1450.0,0.0,987.0,5800.0,3948.0,1852.0
1918,2024-01-21,C0107,P019,S05,4,3861.0,0.1,2704.0,15444.0,10816.0,4628.0
2324,2024-01-22,C0118,P017,S03,7,1305.72,0.25,1612.0,9140.04,11284.0,-2143.96
2815,2024-01-22,C0146,P005,S05,2,1017.79,0.2,1178.0,2035.58,2356.0,-320.42
7216,2024-01-22,C0362,P020,S03,14,2038.77,0.25,2517.0,28542.78,35238.0,-6695.22
2816,2024-01-22,C0146,P006,S05,5,1110.0,0.0,761.0,5550.0,3805.0,1745.0
2325,2024-01-22,C0118,P024,S03,10,1377.5,0.05,987.0,13775.0,9870.0,3905.0
2326,2024-01-22,C0118,P004,S03,11,1230.0,0.0,773.0,13530.0,8503.0,5027.0
7215,2024-01-22,C0362,P006,S03,14,1110.0,0.0,761.0,15540.0,10654.0,4886.0
2814,2024-01-22,C0146,P037,S05,1,4310.0,0.0,3280.0,4310.0,3280.0,1030.0
8296,2024-01-22,C0418,P031,S04,11,2151.0,0.1,1817.0,23661.0,19987.0,3674.0
8294,2024-01-22,C0418,P030,S04,7,972.0,0.1,781.0,6804.0,5467.0,1337.0
5583,2024-01-22,C0283,P037,S05,8,4310.0,0.0,3280.0,34480.0,26240.0,8240.0
5586,2024-01-22,C0283,P028,S05,8,342.0,0.05,222.0,2736.0,1776.0,960.0
2323,2024-01-22,C0118,P009,S03,18,624.67,0.2,723.0,11244.06,13014.0,-1769.94
7067,2024-01-22,C0355,P016,S01,2,1920.0,0.0,1436.0,3840.0,2872.0,968.0
5585,2024-01-22,C0283,P034,S05,5,840.0,0.0,540.0,4200.0,2700.0,1500.0
14649,2024-01-22,C0739,P032,S03,3,5415.0,0.05,4253.0,16245.0,12759.0,3486.0
14650,2024-01-22,C0739,P018,S03,2,1406.0,0.05,1121.0,2812.0,2242.0,570.0
5584,2024-01-22,C0283,P015,S05,4,1440.0,0.0,870.0,5760.0,3480.0,2280.0
8295,2024-01-22,C0418,P010,S04,7,1720.0,0.0,1269.0,12040.0,8883.0,3157.0
7068,2024-01-22,C0355,P004,S01,5,1230.0,0.0,773.0,6150.0,3865.0,2285.0
6834,2024-01-23,C0342,P004,S03,4,1230.0,0.0,773.0,4920.0,3092.0,1828.0
6106,2024-01-23,C0312,P025,S03,2,475.0,0.05,320.0,950.0,640.0,310.0
6833,2024-01-23,C0342,P027,S03,4,750.0,0.0,477.0,3000.0,1908.0,1092.0
7551,2024-01-23,C0378,P022,S05,2,1957.0,0.05,1410.0,3914.0,2820.0,1094.0
187,2024-01-23,C0015,P014,S05,3,2490.0,0.0,1475.0,7470.0,4425.0,3045.0
6104,2024-01-23,C0312,P016,S03,2,1920.0,0.0,1436.0,3840.0,2872.0,968.0
7550,2024-01-23,C0378,P031,S05,1,2390.0,0.0,1817.0,2390.0,1817.0,573.0
6343,2024-01-23,C0321,P007,S03,3,1349.0,0.05,850.0,4047.0,2550.0,1497.0
6342,2024-01-23,C0321,P019,S03,5,4290.0,0.0,2704.0,21450.0,13520.0,7930.0
7549,2024-01-23,C0378,P037,S05,2,4310.0,0.0,3280.0,8620.0,6560.0,2060.0
1094,2024-01-23,C0058,P035,S03,2,4950.0,0.0,3093.0,9900.0,6186.0,3714.0
188,2024-01-23,C0015,P009,S05,5,585.63,0.25,723.0,2928.15,3615.0,-686.85
13045,2024-01-23,C0642,P024,S02,3,1450.0,0.0,987.0,4350.0,2961.0,1389.0
6105,2024-01-23,C0312,P008,S03,4,997.5,0.05,682.0,3990.0,2728.0,1262.0
12018,2024-01-24,C0599,P001,S05,7,1296.0,0.1,996.0,9072.0,6972.0,2100.0
15523,2024-01-24,C0790,P001,S04,4,1440.0,0.0,996.0,5760.0,3984.0,1776.0
6382,2024-01-24,C0324,P009,S03,3,663.71,0.15,723.0,1991.13,2169.0,-177.87
14039,2024-01-24,C0708,P011,S03,6,369.0,0.1,319.0,2214.0,1914.0,300.0
13994,2024-01-24,C0707,P030,S02,16,1080.0,0.0,781.0,17280.0,12496.0,4784.0
13993,2024-01-24,C0707,P026,S02,17,1390.0,0.0,855.0,23630.0,14535.0,9095.0
13992,2024-01-24,C0707,P019,S02,5,4075.5,0.05,2704.0,20377.5,13520.0,6857.5
14040,2024-01-24,C0708,P030,S03,3,1080.0,0.0,781.0,3240.0,2343.0,897.0
5484,2024-01-24,C0281,P018,S03,2,1480.0,0.0,1121.0,2960.0,2242.0,718.0
5485,2024-01-24,C0281,P022,S03,2,2060.0,0.0,1410.0,4120.0,2820.0,1300.0
15521,2024-01-24,C0790,P005,S04,1,1017.79,0.2,1178.0,1017.79,1178.0,-160.21
15522,2024-01-24,C0790,P027,S04,1,750.0,0.0,477.0,750.0,477.0,273.0
6381,2024-01-24,C0324,P033,S03,2,7900.0,0.0,4926.0,15800.0,9852.0,5948.0
13995,2024-01-24,C0707,P017,S02,13,1392.77,0.2,1612.0,18106.01,20956.0,-2849.99
15673,2024-01-24,C0800,P018,S03,5,1480.0,0.0,1121.0,7400.0,5605.0,1795.0
5587,2024-01-24,C0283,P030,S05,8,1080.0,0.0,781.0,8640.0,6248.0,2392.0
5588,2024-01-24,C0283,P010,S05,4,1634.0,0.05,1269.0,6536.0,5076.0,1460.0
12019,2024-01-24,C0599,P018,S05,2,1332.0,0.1,1121.0,2664.0,2242.0,422.0
13991,2024-01-24,C0707,P008,S02,21,1050.0,0.0,682.0,22050.0,14322.0,7728.0
12017,2024-01-24,C0599,P033,S05,3,7900.0,0.0,4926.0,23700.0,14778.0,8922.0
6338,2024-01-25,C0321,P004,S03,3,1230.0,0.0,773.0,3690.0,2319.0,1371.0
2098,2024-01-25,C0113,P003,S03,5,1390.0,0.0,1072.0,6950.0,5360.0,1590.0
6337,2024-01-25,C0321,P020,S03,2,2310.61,0.15,2517.0,4621.22,5034.0,-412.78
2097,2024-01-25,C0113,P033,S03,7,7900.0,0.0,4926.0,55300.0,34482.0,20818.0
9861,2024-01-25,C0494,P032,S03,4,5700.0,0.0,4253.0,22800.0,17012.0,5788.0
4839,2024-01-25,C0249,P031,S03,5,2390.0,0.0,1817.0,11950.0,9085.0,2865.0
15583,2024-01-25,C0796,P013,S04,1,2160.0,0.0,1355.0,2160.0,1355.0,805.0
5699,2024-01-25,C0291,P037,S03,7,4310.0,0.0,3280.0,30170.0,22960.0,7210.0
15582,2024-01-25,C0796,P008,S04,1,1050.0,0.0,682.0,1050.0,682.0,368.0
15581,2024-01-25,C0796,P035,S04,1,4950.0,0.0,3093.0,4950.0,3093.0,1857.0
3586,2024-01-25,C0186,P031,S03,3,2151.0,0.1,1817.0,6453.0,5451.0,1002.0
3587,2024-01-25,C0186,P007,S03,1,1420.0,0.0,850.0,1420.0,850.0,570.0
3588,2024-01-25,C0186,P033,S03,2,7900.0,0.0,4926.0,15800.0,9852.0,5948.0
15584,2024-01-25,C0796,P014,S04,3,2490.0,0.0,1475.0,7470.0,4425.0,3045.0
5698,2024-01-25,C0291,P031,S03,8,2390.0,0.0,1817.0,19120.0,14536.0,4584.0
5179,2024-01-26,C0264,P034,S03,12,840.0,0.0,540.0,10080.0,6480.0,3600.0
5180,2024-01-26,C0264,P026,S03,6,1320.5,0.05,855.0,7923.0,5130.0,2793.0
5813,2024-01-26,C0297,P034,S05,3,840.0,0.0,540.0,2520.0,1620.0,900.0
11010,2024-01-26,C0549,P026,S03,3,1390.0,0.0,855.0,4170.0,2565.0,1605.0
5815,2024-01-26,C0297,P030,S05,5,1080.0,0.0,781.0,5400.0,3905.0,1495.0
5814,2024-01-26,C0297,P016,S05,4,1920.0,0.0,1436.0,7680.0,5744.0,1936.0
11009,2024-01-26,C0549,P004,S03,5,1230.0,0.0,773.0,6150.0,3865.0,2285.0
7603,2024-01-26,C0379,P031,S02,22,2390.0,0.0,1817.0,52580.0,39974.0,12606.0
15198,2024-01-26,C0768,P022,S03,1,2060.0,0.0,1410.0,2060.0,1410.0,650.0
7604,2024-01-26,C0379,P015,S02,7,1440.0,0.0,870.0,10080.0,6090.0,3990.0
7605,2024-01-26,C0379,P010,S02,24,1720.0,0.0,1269.0,41280.0,30456.0,10824.0
15531,2024-01-26,C0791,P010,S04,1,1720.0,0.0,1269.0,1720.0,1269.0,451.0
6829,2024-01-27,C0342,P006,S03,4,1110.0,0.0,761.0,4440.0,3044.0,1396.0
3348,2024-01-27,C0174,P037,S04,2,3879.0,0.1,3280.0,7758.0,6560.0,1198.0
3347,2024-01-27,C0174,P024,S04,2,1450.0,0.0,987.0,2900.0,1974.0,926.0
3346,2024-01-27,C0174,P019,S04,1,4290.0,0.0,2704.0,4290.0,2704.0,1586.0
3345,2024-01-27,C0174,P022,S04,1,1854.0,0.1,1410.0,1854.0,1410.0,444.0
12582,2024-01-27,C0628,P027,S03,6,675.0,0.1,477.0,4050.0,2862.0,1188.0
12581,2024-01-27,C0628,P005,S03,2,954.18,0.25,1178.0,1908.36,2356.0,-447.64
8173,2024-01-27,C0413,P022,S02,24,2060.0,0.0,1410.0,49440.0,33840.0,15600.0
6828,2024-01-27,C0342,P014,S03,1,2490.0,0.0,1475.0,2490.0,1475.0,1015.0
8172,2024-01-27,C0413,P037,S02,12,4094.5,0.05,3280.0,49134.0,39360.0,9774.0
8171,2024-01-27,C0413,P010,S02,22,1720.0,0.0,1269.0,37840.0,27918.0,9922.0
8170,2024-01-27,C0413,P014,S02,11,2241.0,0.1,1475.0,24651.0,16225.0,8426.0
3004,2024-01-27,C0158,P006,S03,22,1110.0,0.0,761.0,24420.0,16742.0,7678.0
3005,2024-01-27,C0158,P013,S03,9,1944.0,0.1,1355.0,17496.0,12195.0,5301.0
3006,2024-01-27,C0158,P019,S03,22,4290.0,0.0,2704.0,94380.0,59488.0,34892.0
9308,2024-01-27,C0460,P013,S03,4,2160.0,0.0,1355.0,8640.0,5420.0,3220.0
11695,2024-01-27,C0577,P012,S03,5,1490.0,0.0,920.0,7450.0,4600.0,2850.0
6827,2024-01-27,C0342,P037,S03,4,4310.0,0.0,3280.0,17240.0,13120.0,4120.0
11696,2024-01-27,C0577,P014,S03,3,2490.0,0.0,1475.0,7470.0,4425.0,3045.0
1435,2024-01-27,C0077,P007,S05,8,1420.0,0.0,850.0,11360.0,6800.0,4560.0
1434,2024-01-27,C0077,P031,S05,6,2390.0,0.0,1817.0,14340.0,10902.0,3438.0
6789,2024-01-27,C0340,P009,S05,1,585.63,0.25,723.0,585.63,723.0,-137.37
8325,2024-01-28,C0420,P008,S03,10,997.5,0.05,682.0,9975.0,6820.0,3155.0
5319,2024-01-28,C0270,P020,S04,14,2038.77,0.25,2517.0,28542.78,35238.0,-6695.22
4811,2024-01-28,C0249,P011,S01,8,410.0,0.0,319.0,3280.0,2552.0,728.0
4810,2024-01-28,C0249,P006,S01,3,1110.0,0.0,761.0,3330.0,2283.0,1047.0
6403,2024-01-28,C0325,P034,S03,1,840.0,0.0,540.0,840.0,540.0,300.0
674,2024-01-28,C0036,P009,S03,6,702.76,0.1,723.0,4216.56,4338.0,-121.44
673,2024-01-28,C0036,P012,S03,2,1341.0,0.1,920.0,2682.0,1840.0,842.0
12440,2024-01-28,C0619,P015,S03,1,1296.0,0.1,870.0,1296.0,870.0,426.0
5320,2024-01-28,C0270,P011,S04,9,410.0,0.0,319.0,3690.0,2871.0,819.0
11030,2024-01-28,C0549,P008,S05,6,945.0,0.1,682.0,5670.0,4092.0,1578.0
5321,2024-01-28,C0270,P028,S04,9,360.0,0.0,222.0,3240.0,1998.0,1242.0
4007,2024-01-28,C0208,P035,S04,1,4950.0,0.0,3093.0,4950.0,3093.0,1857.0
13042,2024-01-28,C0642,P019,S03,2,4290.0,0.0,2704.0,8580.0,5408.0,3172.0
4008,2024-01-28,C0208,P030,S04,3,1026.0,0.05,781.0,3078.0,2343.0,735.0
13041,2024-01-28,C0642,P016,S03,5,1920.0,0.0,1436.0,9600.0,7180.0,2420.0
12439,2024-01-28,C0619,P025,S03,4,500.0,0.0,320.0,2000.0,1280.0,720.0
3441,2024-01-28,C0177,P001,S04,3,1296.0,0.1,996.0,3888.0,2988.0,900.0
370,2024-01-28,C0023,P032,S03,1,5700.0,0.0,4253.0,5700.0,4253.0,1447.0
8324,2024-01-28,C0420,P011,S03,13,410.0,0.0,319.0,5330.0,4147.0,1183.0
5476,2024-01-28,C0280,P032,S05,4,5700.0,0.0,4253.0,22800.0,17012.0,5788.0
5477,2024-01-28,C0280,P009,S05,4,585.63,0.25,723.0,2342.52,2892.0,-549.48
5478,2024-01-28,C0280,P011,S05,1,410.0,0.0,319.0,410.0,319.0,91.0
4359,2024-01-28,C0228,P017,S05,10,1566.86,0.1,1612.0,15668.6,16120.0,-451.4
11031,2024-01-28,C0549,P005,S05,4,1081.4,0.15,1178.0,4325.6,4712.0,-386.4
3443,2024-01-28,C0177,P016,S04,5,1824.0,0.05,1436.0,9120.0,7180.0,1940.0
5479,2024-01-28,C0280,P026,S05,4,1390.0,0.0,855.0,5560.0,3420.0,2140.0
5480,2024-01-28,C0280,P019,S05,4,4075.5,0.05,2704.0,16302.0,10816.0,5486.0
3442,2024-01-28,C0177,P005,S04,3,1145.02,0.1,1178.0,3435.06,3534.0,-98.94
5893,2024-01-28,C0303,P008,S05,2,997.5,0.05,682.0,1995.0,1364.0,631.0
5894,2024-01-28,C0303,P031,S05,1,2390.0,0.0,1817.0,2390.0,1817.0,573.0
5895,2024-01-28,C0303,P011,S05,3,410.0,0.0,319.0,1230.0,957.0,273.0
5146,2024-01-28,C0262,P016,S03,2,1920.0,0.0,1436.0,3840.0,2872.0,968.0
5147,2024-01-28,C0262,P001,S03,1,1440.0,0.0,996.0,1440.0,996.0,444.0
3624,2024-01-28,C0187,P004,S02,4,1230.0,0.0,773.0,4920.0,3092.0,1828.0
369,2024-01-28,C0023,P013,S03,5,2052.0,0.05,1355.0,10260.0,6775.0,3485.0
4360,2024-01-28,C0228,P009,S05,23,663.71,0.15,723.0,15265.33,16629.0,-1363.67
14757,2024-01-28,C0745,P015,S04,1,1296.0,0.1,870.0,1296.0,870.0,426.0
1303,2024-01-28,C0071,P001,S03,13,1440.0,0.0,996.0,18720.0,12948.0,5772.0
1304,2024-01-28,C0071,P024,S03,22,1450.0,0.0,987.0,31900.0,21714.0,10186.0
5471,2024-01-29,C0280,P026,S02,5,1390.0,0.0,855.0,6950.0,4275.0,2675.0
5673,2024-01-29,C0291,P025,S03,20,500.0,0.0,320.0,10000.0,6400.0,3600.0
6262,2024-01-29,C0319,P013,S04,1,2052.0,0.05,1355.0,2052.0,1355.0,697.0
4056,2024-01-29,C0212,P018,S03,3,1480.0,0.0,1121.0,4440.0,3363.0,1077.0
1401,2024-01-29,C0077,P033,S05,4,7505.0,0.05,4926.0,30020.0,19704.0,10316.0
9368,2024-01-29,C0462,P005,S05,5,1145.02,0.1,1178.0,5725.1,5890.0,-164.9
6261,2024-01-29,C0319,P020,S04,1,2038.77,0.25,2517.0,2038.77,2517.0,-478.23
9369,2024-01-29,C0462,P015,S05,1,1440.0,0.0,870.0,1440.0,870.0,570.0
5674,2024-01-29,C0291,P032,S03,17,5700.0,0.0,4253.0,96900.0,72301.0,24599.0
5469,2024-01-29,C0280,P037,S02,5,4094.5,0.05,3280.0,20472.5,16400.0,4072.5
1584,2024-01-29,C0086,P005,S03,3,1145.02,0.1,1178.0,3435.06,3534.0,-98.94
1583,2024-01-29,C0086,P035,S03,3,4950.0,0.0,3093.0,14850.0,9279.0,5571.0
1582,2024-01-29,C0086,P013,S03,4,2160.0,0.0,1355.0,8640.0,5420.0,3220.0
6260,2024-01-29,C0319,P012,S04,3,1415.5,0.05,920.0,4246.5,2760.0,1486.5
5675,2024-01-29,C0291,P009,S03,16,624.67,0.2,723.0,9994.72,11568.0,-1573.28
5470,2024-01-29,C0280,P024,S02,2,1450.0,0.0,987.0,2900.0,1974.0,926.0
5676,2024-01-29,C0291,P026,S03,24,1390.0,0.0,855.0,33360.0,20520.0,12840.0
6501,2024-01-29,C0331,P034,S04,5,840.0,0.0,540.0,4200.0,2700.0,1500.0
3067,2024-01-29,C0161,P026,S01,1,1390.0,0.0,855.0,1390.0,855.0,535.0
3066,2024-01-29,C0161,P030,S01,1,1080.0,0.0,781.0,1080.0,781.0,299.0
6500,2024-01-29,C0331,P027,S04,1,750.0,0.0,477.0,750.0,477.0,273.0
7869,2024-01-29,C0398,P002,S02,4,1080.0,0.0,689.0,4320.0,2756.0,1564.0
7870,2024-01-29,C0398,P012,S02,6,1415.5,0.05,920.0,8493.0,5520.0,2973.0
6358,2024-01-29,C0322,P002,S02,4,1080.0,0.0,689.0,4320.0,2756.0,1564.0
7868,2024-01-29,C0398,P027,S02,2,750.0,0.0,477.0,1500.0,954.0,546.0
6359,2024-01-29,C0322,P011,S02,3,369.0,0.1,319.0,1107.0,957.0,150.0
3664,2024-01-30,C0188,P005,S02,17,954.18,0.25,1178.0,16221.06,20026.0,-3804.94
1844,2024-01-30,C0100,P024,S04,1,1450.0,0.0,987.0,1450.0,987.0,463.0
11803,2024-01-30,C0585,P013,S04,4,2160.0,0.0,1355.0,8640.0,5420.0,3220.0
10243,2024-01-30,C0511,P019,S03,19,4075.5,0.05,2704.0,77434.5,51376.0,26058.5
3663,2024-01-30,C0188,P024,S02,22,1450.0,0.0,987.0,31900.0,21714.0,10186.0
10242,2024-01-30,C0511,P017,S03,14,1566.86,0.1,1612.0,21936.04,22568.0,-631.96
555,2024-01-30,C0033,P011,S03,4,410.0,0.0,319.0,1640.0,1276.0,364.0
556,2024-01-30,C0033,P004,S03,1,1168.5,0.05,773.0,1168.5,773.0,395.5
557,2024-01-30,C0033,P013,S03,5,2160.0,0.0,1355.0,10800.0,6775.0,4025.0
4883,2024-01-30,C0250,P019,S03,13,4290.0,0.0,2704.0,55770.0,35152.0,20618.0
6274,2024-01-30,C0319,P018,S02,2,1480.0,0.0,1121.0,2960.0,2242.0,718.0
4882,2024-01-30,C0250,P030,S03,23,972.0,0.1,781.0,22356.0,17963.0,4393.0
4881,2024-01-30,C0250,P006,S03,20,999.0,0.1,761.0,19980.0,15220.0,4760.0
2607,2024-01-30,C0134,P013,S04,4,2160.0,0.0,1355.0,8640.0,5420.0,3220.0
2608,2024-01-30,C0134,P005,S04,1,1081.4,0.15,1178.0,1081.4,1178.0,-96.6
10244,2024-01-30,C0511,P032,S03,13,5130.0,0.1,4253.0,66690.0,55289.0,11401.0
4546,2024-01-30,C0238,P019,S04,5,4290.0,0.0,2704.0,21450.0,13520.0,7930.0
4547,2024-01-30,C0238,P035,S04,9,4950.0,0.0,3093.0,44550.0,27837.0,16713.0
4548,2024-01-30,C0238,P002,S04,7,1080.0,0.0,689.0,7560.0,4823.0,2737.0
3662,2024-01-30,C0188,P006,S02,13,1110.0,0.0,761.0,14430.0,9893.0,4537.0
2609,2024-01-30,C0134,P003,S04,3,1320.5,0.05,1072.0,3961.5,3216.0,745.5
8326,2024-01-30,C0420,P010,S03,7,1720.0,0.0,1269.0,12040.0,8883.0,3157.0
12088,2024-01-31,C0600,P018,S04,4,1406.0,0.05,1121.0,5624.0,4484.0,1140.0
6332,2024-01-31,C0320,P008,S04,1,997.5,0.05,682.0,997.5,682.0,315.5
12087,2024-01-31,C0600,P014,S04,14,2490.0,0.0,1475.0,34860.0,20650.0,14210.0
12089,2024-01-31,C0600,P032,S04,13,5700.0,0.0,4253.0,74100.0,55289.0,18811.0
14180,2024-01-31,C0712,P004,S03,8,1230.0,0.0,773.0,9840.0,6184.0,3656.0
14181,2024-01-31,C0712,P012,S03,6,1490.0,0.0,920.0,8940.0,5520.0,3420.0
12086,2024-01-31,C0600,P005,S04,3,1017.79,0.2,1178.0,3053.37,3534.0,-480.63
712,2024-01-31,C0038,P017,S05,5,1566.86,0.1,1612.0,7834.3,8060.0,-225.7
711,2024-01-31,C0038,P026,S05,5,1390.0,0.0,855.0,6950.0,4275.0,2675.0
472,2024-01-31,C0030,P007,S03,5,1420.0,0.0,850.0,7100.0,4250.0,2850.0
